date,ML,Low,High,state,county
2020-04-08,1.74,0.4,4.13,Illinois,Carroll
2020-04-09,1.69,0.37,3.85,Illinois,Carroll
2020-04-10,1.6400000000000001,0.4,3.7,Illinois,Carroll
2020-04-11,1.61,0.41000000000000003,3.56,Illinois,Carroll
2020-04-12,1.0,0.0,3.35,Illinois,Carroll
2020-04-13,1.53,0.0,3.66,Illinois,Carroll
2020-04-14,1.47,0.0,3.49,Illinois,Carroll
2020-04-15,1.8,0.01,3.61,Illinois,Carroll
2020-04-16,1.67,0.01,3.35,Illinois,Carroll
2020-04-17,1.57,0.01,3.15,Illinois,Carroll
2020-04-18,1.5,0.01,2.99,Illinois,Carroll
2020-04-19,1.44,0.01,2.86,Illinois,Carroll
2020-04-20,1.21,0.01,2.61,Illinois,Carroll
2020-04-21,1.2,0.0,2.5500000000000003,Illinois,Carroll
2020-04-20,2.0,0.34,6.43,Illinois,Cass
2020-04-21,1.69,0.37,3.85,Illinois,Cass
2020-03-23,2.0,0.34,6.43,Illinois,Champaign
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Champaign
2020-03-25,2.17,0.51,4.99,Illinois,Champaign
2020-03-26,2.2800000000000002,0.61,4.59,Illinois,Champaign
2020-03-27,2.0,0.56,3.9,Illinois,Champaign
2020-03-28,2.0300000000000002,0.63,3.71,Illinois,Champaign
2020-03-29,1.85,0.58,3.3200000000000003,Illinois,Champaign
2020-03-30,1.8,0.22,3.2600000000000002,Illinois,Champaign
2020-03-31,1.67,0.22,3.0300000000000002,Illinois,Champaign
2020-04-01,1.57,0.2,2.83,Illinois,Champaign
2020-04-02,1.3800000000000001,0.15,2.59,Illinois,Champaign
2020-04-03,1.35,0.13,2.48,Illinois,Champaign
2020-04-04,1.11,0.03,2.17,Illinois,Champaign
2020-04-05,1.11,0.01,2.13,Illinois,Champaign
2020-04-06,0.89,0.0,1.94,Illinois,Champaign
2020-04-07,0.89,0.0,1.96,Illinois,Champaign
2020-04-08,0.77,0.0,1.8900000000000001,Illinois,Champaign
2020-04-09,0.76,0.0,1.9100000000000001,Illinois,Champaign
2020-04-10,0.74,0.0,1.93,Illinois,Champaign
2020-04-11,0.86,0.0,2.06,Illinois,Champaign
2020-04-12,0.71,0.0,1.98,Illinois,Champaign
2020-04-13,0.6900000000000001,0.0,2.0100000000000002,Illinois,Champaign
2020-04-14,0.49,0.0,1.93,Illinois,Champaign
2020-04-15,0.41000000000000003,0.0,1.99,Illinois,Champaign
2020-04-16,0.31,0.0,2.04,Illinois,Champaign
2020-04-17,0.17,0.0,2.12,Illinois,Champaign
2020-04-18,0.0,0.0,2.21,Illinois,Champaign
2020-04-19,0.11,0.0,2.54,Illinois,Champaign
2020-04-20,0.47000000000000003,0.0,2.94,Illinois,Champaign
2020-04-21,1.0,0.0,3.35,Illinois,Champaign
2020-03-23,2.0,0.34,6.43,Illinois,Christian
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Christian
2020-03-25,2.17,0.51,4.99,Illinois,Christian
2020-03-26,2.2800000000000002,0.61,4.59,Illinois,Christian
2020-03-27,2.0,0.56,3.9,Illinois,Christian
2020-03-28,2.0300000000000002,0.63,3.71,Illinois,Christian
2020-03-29,1.85,0.58,3.3200000000000003,Illinois,Christian
2020-03-30,1.8,0.22,3.2600000000000002,Illinois,Christian
2020-03-31,1.67,0.22,3.0300000000000002,Illinois,Christian
2020-04-01,1.57,0.2,2.83,Illinois,Christian
2020-04-02,1.3800000000000001,0.15,2.59,Illinois,Christian
2020-04-03,1.35,0.13,2.48,Illinois,Christian
2020-04-04,1.11,0.03,2.17,Illinois,Christian
2020-04-05,1.11,0.01,2.13,Illinois,Christian
2020-04-06,0.89,0.0,1.94,Illinois,Christian
2020-04-07,0.89,0.0,1.96,Illinois,Christian
2020-04-08,0.77,0.0,1.8900000000000001,Illinois,Christian
2020-04-09,0.76,0.0,1.9100000000000001,Illinois,Christian
2020-04-10,0.74,0.0,1.93,Illinois,Christian
2020-04-11,0.86,0.0,2.06,Illinois,Christian
2020-04-12,0.71,0.0,1.98,Illinois,Christian
2020-04-13,0.6900000000000001,0.0,2.0100000000000002,Illinois,Christian
2020-04-14,0.49,0.0,1.93,Illinois,Christian
2020-04-15,0.41000000000000003,0.0,1.99,Illinois,Christian
2020-04-16,0.31,0.0,2.04,Illinois,Christian
2020-04-17,0.17,0.0,2.12,Illinois,Christian
2020-04-18,0.0,0.0,2.21,Illinois,Christian
2020-04-19,0.11,0.0,2.54,Illinois,Christian
2020-04-20,0.47000000000000003,0.0,2.94,Illinois,Christian
2020-04-21,1.0,0.0,3.35,Illinois,Christian
2020-03-23,2.0,0.34,6.43,Illinois,Clark
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Clark
2020-03-25,2.17,0.51,4.99,Illinois,Clark
2020-03-26,2.2800000000000002,0.61,4.59,Illinois,Clark
2020-03-27,2.0,0.56,3.9,Illinois,Clark
2020-03-28,2.0300000000000002,0.63,3.71,Illinois,Clark
2020-03-29,1.85,0.58,3.3200000000000003,Illinois,Clark
2020-03-30,1.8,0.22,3.2600000000000002,Illinois,Clark
2020-03-31,1.67,0.22,3.0300000000000002,Illinois,Clark
2020-04-01,1.57,0.2,2.83,Illinois,Clark
2020-04-02,1.3800000000000001,0.15,2.59,Illinois,Clark
2020-04-03,1.35,0.13,2.48,Illinois,Clark
2020-04-04,1.11,0.03,2.17,Illinois,Clark
2020-04-05,1.11,0.01,2.13,Illinois,Clark
2020-04-06,0.89,0.0,1.94,Illinois,Clark
2020-04-07,0.89,0.0,1.96,Illinois,Clark
2020-04-08,0.77,0.0,1.8900000000000001,Illinois,Clark
2020-04-09,0.76,0.0,1.9100000000000001,Illinois,Clark
2020-04-10,0.74,0.0,1.93,Illinois,Clark
2020-04-11,0.86,0.0,2.06,Illinois,Clark
2020-04-12,0.71,0.0,1.98,Illinois,Clark
2020-04-13,0.6900000000000001,0.0,2.0100000000000002,Illinois,Clark
2020-04-14,0.49,0.0,1.93,Illinois,Clark
2020-04-15,0.41000000000000003,0.0,1.99,Illinois,Clark
2020-04-16,0.31,0.0,2.04,Illinois,Clark
2020-04-17,0.17,0.0,2.12,Illinois,Clark
2020-04-18,0.0,0.0,2.21,Illinois,Clark
2020-04-19,0.11,0.0,2.54,Illinois,Clark
2020-04-20,0.47000000000000003,0.0,2.94,Illinois,Clark
2020-04-21,1.0,0.0,3.35,Illinois,Clark
2020-03-23,2.0,0.34,6.43,Illinois,Clay
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Clay
2020-03-25,2.17,0.51,4.99,Illinois,Clay
2020-03-26,2.2800000000000002,0.61,4.59,Illinois,Clay
2020-03-27,2.0,0.56,3.9,Illinois,Clay
2020-03-28,2.0300000000000002,0.63,3.71,Illinois,Clay
2020-03-29,1.85,0.58,3.3200000000000003,Illinois,Clay
2020-03-30,1.8,0.22,3.2600000000000002,Illinois,Clay
2020-03-31,1.67,0.22,3.0300000000000002,Illinois,Clay
2020-04-01,1.57,0.2,2.83,Illinois,Clay
2020-04-02,1.3800000000000001,0.15,2.59,Illinois,Clay
2020-04-03,1.35,0.13,2.48,Illinois,Clay
2020-04-04,1.11,0.03,2.17,Illinois,Clay
2020-04-05,1.11,0.01,2.13,Illinois,Clay
2020-04-06,0.89,0.0,1.94,Illinois,Clay
2020-04-07,0.89,0.0,1.96,Illinois,Clay
2020-04-08,0.77,0.0,1.8900000000000001,Illinois,Clay
2020-04-09,0.76,0.0,1.9100000000000001,Illinois,Clay
2020-04-10,0.74,0.0,1.93,Illinois,Clay
2020-04-11,0.86,0.0,2.06,Illinois,Clay
2020-04-12,0.71,0.0,1.98,Illinois,Clay
2020-04-13,0.6900000000000001,0.0,2.0100000000000002,Illinois,Clay
2020-04-14,0.49,0.0,1.93,Illinois,Clay
2020-04-15,0.41000000000000003,0.0,1.99,Illinois,Clay
2020-04-16,0.31,0.0,2.04,Illinois,Clay
2020-04-17,0.17,0.0,2.12,Illinois,Clay
2020-04-18,0.0,0.0,2.21,Illinois,Clay
2020-04-19,0.11,0.0,2.54,Illinois,Clay
2020-04-20,0.47000000000000003,0.0,2.94,Illinois,Clay
2020-04-21,1.0,0.0,3.35,Illinois,Clay
2020-03-30,2.0,0.34,6.43,Illinois,Clinton
2020-03-31,1.8800000000000001,0.38,5.01,Illinois,Clinton
2020-04-01,1.8,0.38,4.45,Illinois,Clinton
2020-04-02,1.74,0.4,4.13,Illinois,Clinton
2020-04-03,1.69,0.37,3.85,Illinois,Clinton
2020-04-04,1.6400000000000001,0.4,3.7,Illinois,Clinton
2020-04-05,1.61,0.41000000000000003,3.56,Illinois,Clinton
2020-04-06,1.53,0.0,3.66,Illinois,Clinton
2020-04-07,1.8900000000000001,0.01,3.7800000000000002,Illinois,Clinton
2020-04-08,2.05,0.12,3.81,Illinois,Clinton
2020-04-09,2.07,0.27,3.73,Illinois,Clinton
2020-04-10,1.85,0.23,3.34,Illinois,Clinton
2020-04-11,1.53,0.09,2.86,Illinois,Clinton
2020-04-12,1.32,0.02,2.5500000000000003,Illinois,Clinton
2020-04-13,0.84,0.0,2.13,Illinois,Clinton
2020-04-14,0.67,0.0,2.04,Illinois,Clinton
2020-04-15,0.44,0.0,1.97,Illinois,Clinton
2020-04-16,0.11,0.0,1.9000000000000001,Illinois,Clinton
2020-04-17,0.0,0.0,1.98,Illinois,Clinton
2020-04-18,0.0,0.0,2.25,Illinois,Clinton
2020-04-19,0.0,0.0,2.61,Illinois,Clinton
2020-04-20,1.0,0.0,3.35,Illinois,Clinton
2020-04-21,1.0,0.0,3.35,Illinois,Clinton
2020-04-08,2.0,0.34,6.43,Illinois,Coles
2020-04-09,1.8800000000000001,0.38,5.01,Illinois,Coles
2020-04-10,1.8,0.38,4.45,Illinois,Coles
2020-04-11,1.74,0.4,4.13,Illinois,Coles
2020-04-12,1.69,0.37,3.85,Illinois,Coles
2020-04-13,1.6400000000000001,0.4,3.7,Illinois,Coles
2020-04-14,1.61,0.41000000000000003,3.56,Illinois,Coles
2020-04-15,1.0,0.0,3.35,Illinois,Coles
2020-04-16,1.0,0.0,3.35,Illinois,Coles
2020-04-17,1.0,0.0,3.35,Illinois,Coles
2020-04-18,1.53,0.0,3.66,Illinois,Coles
2020-04-19,1.47,0.0,3.49,Illinois,Coles
2020-04-20,1.42,0.0,3.34,Illinois,Coles
2020-04-21,1.0,0.0,2.99,Illinois,Coles
2020-03-05,2.0,0.34,6.43,Illinois,Cook
2020-03-06,1.8800000000000001,0.38,5.01,Illinois,Cook
2020-03-07,1.8,0.38,4.45,Illinois,Cook
2020-03-08,2.05,0.5,4.54,Illinois,Cook
2020-03-09,2.17,0.61,4.33,Illinois,Cook
2020-03-10,2.4,0.77,4.2,Illinois,Cook
2020-03-11,2.21,0.8300000000000001,3.7800000000000002,Illinois,Cook
2020-03-12,2.41,0.84,3.85,Illinois,Cook
2020-03-13,2.15,0.79,3.4,Illinois,Cook
2020-03-14,2.15,0.97,3.24,Illinois,Cook
2020-03-15,2.21,1.23,3.19,Illinois,Cook
2020-03-16,2.35,1.51,3.16,Illinois,Cook
2020-03-17,2.52,1.84,3.21,Illinois,Cook
2020-03-18,2.5500000000000003,2.0,3.13,Illinois,Cook
2020-03-19,2.54,2.08,3.0100000000000002,Illinois,Cook
2020-03-20,2.36,1.97,2.75,Illinois,Cook
2020-03-21,2.21,1.8800000000000001,2.56,Illinois,Cook
2020-03-22,2.0300000000000002,1.73,2.32,Illinois,Cook
2020-03-23,1.94,1.68,2.21,Illinois,Cook
2020-03-24,1.83,1.6,2.08,Illinois,Cook
2020-03-25,1.75,1.53,1.96,Illinois,Cook
2020-03-26,1.72,1.53,1.93,Illinois,Cook
2020-03-27,1.6600000000000001,1.49,1.86,Illinois,Cook
2020-03-28,1.6300000000000001,1.46,1.8,Illinois,Cook
2020-03-29,1.59,1.44,1.76,Illinois,Cook
2020-03-30,1.5,1.35,1.6500000000000001,Illinois,Cook
2020-03-31,1.45,1.31,1.59,Illinois,Cook
2020-04-01,1.42,1.29,1.56,Illinois,Cook
2020-04-02,1.34,1.21,1.47,Illinois,Cook
2020-04-03,1.31,1.19,1.44,Illinois,Cook
2020-04-04,1.25,1.1300000000000001,1.37,Illinois,Cook
2020-04-05,1.21,1.09,1.32,Illinois,Cook
2020-04-06,1.2,1.09,1.32,Illinois,Cook
2020-04-07,1.18,1.07,1.29,Illinois,Cook
2020-04-08,1.17,1.06,1.28,Illinois,Cook
2020-04-09,1.19,1.08,1.29,Illinois,Cook
2020-04-10,1.18,1.07,1.28,Illinois,Cook
2020-04-11,1.17,1.06,1.26,Illinois,Cook
2020-04-12,1.1400000000000001,1.04,1.24,Illinois,Cook
2020-04-13,1.1,1.0,1.2,Illinois,Cook
2020-04-14,1.07,0.98,1.18,Illinois,Cook
2020-04-15,1.05,0.96,1.16,Illinois,Cook
2020-04-16,1.02,0.92,1.12,Illinois,Cook
2020-04-17,1.0,0.9,1.09,Illinois,Cook
2020-04-18,1.0,0.9,1.1,Illinois,Cook
2020-04-19,0.99,0.9,1.1,Illinois,Cook
2020-04-20,1.01,0.91,1.11,Illinois,Cook
2020-04-21,1.0,0.9,1.1,Illinois,Cook
2020-04-20,2.0,0.34,6.43,Illinois,Crawford
2020-04-21,1.8800000000000001,0.38,5.01,Illinois,Crawford
2020-04-20,2.0,0.34,6.43,Illinois,Cumberland
2020-04-21,1.8800000000000001,0.38,5.01,Illinois,Cumberland
2020-04-20,2.0,0.34,6.43,Illinois,De Witt
2020-04-21,1.8800000000000001,0.38,5.01,Illinois,De Witt
2020-03-25,2.0,0.34,6.43,Illinois,DeKalb
2020-03-26,1.8800000000000001,0.38,5.01,Illinois,DeKalb
2020-03-27,1.8,0.38,4.45,Illinois,DeKalb
2020-03-28,1.74,0.4,4.13,Illinois,DeKalb
2020-03-29,1.96,0.5,4.24,Illinois,DeKalb
2020-03-30,1.83,0.46,3.79,Illinois,DeKalb
2020-03-31,1.73,0.46,3.52,Illinois,DeKalb
2020-04-01,1.3800000000000001,0.0,3.22,Illinois,DeKalb
2020-04-02,1.35,0.0,3.12,Illinois,DeKalb
2020-04-03,1.32,0.0,3.0300000000000002,Illinois,DeKalb
2020-04-04,1.3,0.0,2.94,Illinois,DeKalb
2020-04-05,1.0,0.0,2.69,Illinois,DeKalb
2020-04-06,1.28,0.0,2.87,Illinois,DeKalb
2020-04-07,1.26,0.0,2.81,Illinois,DeKalb
2020-04-08,1.0,0.0,2.58,Illinois,DeKalb
2020-04-09,1.0,0.0,2.58,Illinois,DeKalb
2020-04-10,0.74,0.0,2.42,Illinois,DeKalb
2020-04-11,0.72,0.0,2.46,Illinois,DeKalb
2020-04-12,0.7000000000000001,0.0,2.5100000000000002,Illinois,DeKalb
2020-04-13,0.33,0.0,2.38,Illinois,DeKalb
2020-04-14,0.62,0.0,2.69,Illinois,DeKalb
2020-04-15,1.3800000000000001,0.0,3.22,Illinois,DeKalb
2020-04-16,1.35,0.0,3.12,Illinois,DeKalb
2020-04-17,1.8900000000000001,0.09,3.52,Illinois,DeKalb
2020-04-18,1.73,0.11,3.2600000000000002,Illinois,DeKalb
2020-04-19,1.42,0.0,2.79,Illinois,DeKalb
2020-04-20,1.2,0.0,2.5500000000000003,Illinois,DeKalb
2020-04-21,0.8,0.0,2.25,Illinois,DeKalb
2020-03-25,2.0,0.34,6.43,Illinois,Douglas
2020-03-26,1.8800000000000001,0.38,5.01,Illinois,Douglas
2020-03-27,1.8,0.38,4.45,Illinois,Douglas
2020-03-28,1.74,0.4,4.13,Illinois,Douglas
2020-03-29,1.96,0.5,4.24,Illinois,Douglas
2020-03-30,1.83,0.46,3.79,Illinois,Douglas
2020-03-31,1.73,0.46,3.52,Illinois,Douglas
2020-04-01,1.3800000000000001,0.0,3.22,Illinois,Douglas
2020-04-02,1.35,0.0,3.12,Illinois,Douglas
2020-04-03,1.32,0.0,3.0300000000000002,Illinois,Douglas
2020-04-04,1.3,0.0,2.94,Illinois,Douglas
2020-04-05,1.0,0.0,2.69,Illinois,Douglas
2020-04-06,1.28,0.0,2.87,Illinois,Douglas
2020-04-07,1.26,0.0,2.81,Illinois,Douglas
2020-04-08,1.0,0.0,2.58,Illinois,Douglas
2020-04-09,1.0,0.0,2.58,Illinois,Douglas
2020-04-10,0.74,0.0,2.42,Illinois,Douglas
2020-04-11,0.72,0.0,2.46,Illinois,Douglas
2020-04-12,0.7000000000000001,0.0,2.5100000000000002,Illinois,Douglas
2020-04-13,0.33,0.0,2.38,Illinois,Douglas
2020-04-14,0.62,0.0,2.69,Illinois,Douglas
2020-04-15,1.3800000000000001,0.0,3.22,Illinois,Douglas
2020-04-16,1.35,0.0,3.12,Illinois,Douglas
2020-04-17,1.8900000000000001,0.09,3.52,Illinois,Douglas
2020-04-18,1.73,0.11,3.2600000000000002,Illinois,Douglas
2020-04-19,1.42,0.0,2.79,Illinois,Douglas
2020-04-20,1.2,0.0,2.5500000000000003,Illinois,Douglas
2020-04-21,0.8,0.0,2.25,Illinois,Douglas
2020-03-14,2.0,0.34,6.43,Illinois,DuPage
2020-03-15,2.48,0.74,4.64,Illinois,DuPage
2020-03-16,2.21,0.8300000000000001,3.7800000000000002,Illinois,DuPage
2020-03-17,1.94,0.79,3.2,Illinois,DuPage
2020-03-18,1.79,0.78,2.87,Illinois,DuPage
2020-03-19,1.57,0.6900000000000001,2.54,Illinois,DuPage
2020-03-20,1.49,0.67,2.37,Illinois,DuPage
2020-03-21,1.28,0.38,2.19,Illinois,DuPage
2020-03-22,1.21,0.32,2.07,Illinois,DuPage
2020-03-23,1.3,0.43,2.14,Illinois,DuPage
2020-03-24,1.41,0.59,2.23,Illinois,DuPage
2020-03-25,1.45,0.67,2.22,Illinois,DuPage
2020-03-26,1.58,0.84,2.2800000000000002,Illinois,DuPage
2020-03-27,1.62,0.96,2.3000000000000003,Illinois,DuPage
2020-03-28,1.6600000000000001,1.05,2.2800000000000002,Illinois,DuPage
2020-03-29,1.59,1.01,2.15,Illinois,DuPage
2020-03-30,1.49,0.97,2.05,Illinois,DuPage
2020-03-31,1.42,0.92,1.94,Illinois,DuPage
2020-04-01,1.43,0.96,1.93,Illinois,DuPage
2020-04-02,1.37,0.91,1.83,Illinois,DuPage
2020-04-03,1.37,0.93,1.81,Illinois,DuPage
2020-04-04,1.36,0.93,1.77,Illinois,DuPage
2020-04-05,1.35,0.96,1.77,Illinois,DuPage
2020-04-06,1.3,0.92,1.7,Illinois,DuPage
2020-04-07,1.26,0.89,1.6400000000000001,Illinois,DuPage
2020-04-08,1.17,0.81,1.55,Illinois,DuPage
2020-04-09,1.1500000000000001,0.78,1.5,Illinois,DuPage
2020-04-10,1.09,0.75,1.47,Illinois,DuPage
2020-04-11,1.06,0.71,1.42,Illinois,DuPage
2020-04-12,1.03,0.6900000000000001,1.4000000000000001,Illinois,DuPage
2020-04-13,1.05,0.6900000000000001,1.3900000000000001,Illinois,DuPage
2020-04-14,1.06,0.72,1.42,Illinois,DuPage
2020-04-15,1.1,0.76,1.45,Illinois,DuPage
2020-04-16,1.08,0.73,1.41,Illinois,DuPage
2020-04-17,1.07,0.74,1.42,Illinois,DuPage
2020-04-18,1.04,0.6900000000000001,1.36,Illinois,DuPage
2020-04-19,1.02,0.6900000000000001,1.36,Illinois,DuPage
2020-04-20,1.0,0.67,1.34,Illinois,DuPage
2020-04-21,0.99,0.65,1.32,Illinois,DuPage
2020-03-14,2.0,0.34,6.43,Illinois,Effingham
2020-03-15,2.48,0.74,4.64,Illinois,Effingham
2020-03-16,2.21,0.8300000000000001,3.7800000000000002,Illinois,Effingham
2020-03-17,1.94,0.79,3.2,Illinois,Effingham
2020-03-18,1.79,0.78,2.87,Illinois,Effingham
2020-03-19,1.57,0.6900000000000001,2.54,Illinois,Effingham
2020-03-20,1.49,0.67,2.37,Illinois,Effingham
2020-03-21,1.28,0.38,2.19,Illinois,Effingham
2020-03-22,1.21,0.32,2.07,Illinois,Effingham
2020-03-23,1.3,0.43,2.14,Illinois,Effingham
2020-03-24,1.41,0.59,2.23,Illinois,Effingham
2020-03-25,1.45,0.67,2.22,Illinois,Effingham
2020-03-26,1.58,0.84,2.2800000000000002,Illinois,Effingham
2020-03-27,1.62,0.96,2.3000000000000003,Illinois,Effingham
2020-03-28,1.6600000000000001,1.05,2.2800000000000002,Illinois,Effingham
2020-03-29,1.59,1.01,2.15,Illinois,Effingham
2020-03-30,1.49,0.97,2.05,Illinois,Effingham
2020-03-31,1.42,0.92,1.94,Illinois,Effingham
2020-04-01,1.43,0.96,1.93,Illinois,Effingham
2020-04-02,1.37,0.91,1.83,Illinois,Effingham
2020-04-03,1.37,0.93,1.81,Illinois,Effingham
2020-04-04,1.36,0.93,1.77,Illinois,Effingham
2020-04-05,1.35,0.96,1.77,Illinois,Effingham
2020-04-06,1.3,0.92,1.7,Illinois,Effingham
2020-04-07,1.26,0.89,1.6400000000000001,Illinois,Effingham
2020-04-08,1.17,0.81,1.55,Illinois,Effingham
2020-04-09,1.1500000000000001,0.78,1.5,Illinois,Effingham
2020-04-10,1.09,0.75,1.47,Illinois,Effingham
2020-04-11,1.06,0.71,1.42,Illinois,Effingham
2020-04-12,1.03,0.6900000000000001,1.4000000000000001,Illinois,Effingham
2020-04-13,1.05,0.6900000000000001,1.3900000000000001,Illinois,Effingham
2020-04-14,1.06,0.72,1.42,Illinois,Effingham
2020-04-15,1.1,0.76,1.45,Illinois,Effingham
2020-04-16,1.08,0.73,1.41,Illinois,Effingham
2020-04-17,1.07,0.74,1.42,Illinois,Effingham
2020-04-18,1.04,0.6900000000000001,1.36,Illinois,Effingham
2020-04-19,1.02,0.6900000000000001,1.36,Illinois,Effingham
2020-04-20,1.0,0.67,1.34,Illinois,Effingham
2020-04-21,0.99,0.65,1.32,Illinois,Effingham
2020-04-17,2.0,0.34,6.43,Illinois,Fayette
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Fayette
2020-04-19,1.8,0.38,4.45,Illinois,Fayette
2020-04-20,1.74,0.4,4.13,Illinois,Fayette
2020-04-21,1.69,0.37,3.85,Illinois,Fayette
2020-04-17,2.0,0.34,6.43,Illinois,Ford
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Ford
2020-04-19,1.8,0.38,4.45,Illinois,Ford
2020-04-20,1.74,0.4,4.13,Illinois,Ford
2020-04-21,1.69,0.37,3.85,Illinois,Ford
2020-04-17,2.0,0.34,6.43,Illinois,Franklin
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Franklin
2020-04-19,1.8,0.38,4.45,Illinois,Franklin
2020-04-20,1.74,0.4,4.13,Illinois,Franklin
2020-04-21,1.69,0.37,3.85,Illinois,Franklin
2020-04-17,2.0,0.34,6.43,Illinois,Fulton
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Fulton
2020-04-19,1.8,0.38,4.45,Illinois,Fulton
2020-04-20,1.74,0.4,4.13,Illinois,Fulton
2020-04-21,1.69,0.37,3.85,Illinois,Fulton
2020-04-17,2.0,0.34,6.43,Illinois,Gallatin
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Gallatin
2020-04-19,1.8,0.38,4.45,Illinois,Gallatin
2020-04-20,1.74,0.4,4.13,Illinois,Gallatin
2020-04-21,1.69,0.37,3.85,Illinois,Gallatin
2020-04-17,2.0,0.34,6.43,Illinois,Greene
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Greene
2020-04-19,1.8,0.38,4.45,Illinois,Greene
2020-04-20,1.74,0.4,4.13,Illinois,Greene
2020-04-21,1.69,0.37,3.85,Illinois,Greene
2020-04-17,2.0,0.34,6.43,Illinois,Grundy
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Grundy
2020-04-19,1.8,0.38,4.45,Illinois,Grundy
2020-04-20,1.74,0.4,4.13,Illinois,Grundy
2020-04-21,1.69,0.37,3.85,Illinois,Grundy
2020-04-17,2.0,0.34,6.43,Illinois,Hamilton
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Hamilton
2020-04-19,1.8,0.38,4.45,Illinois,Hamilton
2020-04-20,1.74,0.4,4.13,Illinois,Hamilton
2020-04-21,1.69,0.37,3.85,Illinois,Hamilton
2020-04-17,2.0,0.34,6.43,Illinois,Hancock
2020-04-18,1.8800000000000001,0.38,5.01,Illinois,Hancock
2020-04-19,1.8,0.38,4.45,Illinois,Hancock
2020-04-20,1.74,0.4,4.13,Illinois,Hancock
2020-04-21,1.69,0.37,3.85,Illinois,Hancock
2020-04-21,2.0,0.34,6.43,Illinois,Hardin
2020-04-21,2.0,0.34,6.43,Illinois,Henderson
2020-03-31,2.0,0.34,6.43,Illinois,Henry
2020-04-01,1.8800000000000001,0.38,5.01,Illinois,Henry
2020-04-02,1.8,0.38,4.45,Illinois,Henry
2020-04-03,1.74,0.4,4.13,Illinois,Henry
2020-04-04,1.69,0.37,3.85,Illinois,Henry
2020-04-05,1.8900000000000001,0.47000000000000003,3.98,Illinois,Henry
2020-04-06,1.78,0.48,3.67,Illinois,Henry
2020-04-07,1.42,0.0,3.34,Illinois,Henry
2020-04-08,1.3800000000000001,0.0,3.22,Illinois,Henry
2020-04-09,1.35,0.0,3.12,Illinois,Henry
2020-04-10,1.32,0.0,3.0300000000000002,Illinois,Henry
2020-04-11,1.0,0.0,2.75,Illinois,Henry
2020-04-12,0.68,0.0,2.56,Illinois,Henry
2020-04-13,0.65,0.0,2.62,Illinois,Henry
2020-04-14,0.62,0.0,2.69,Illinois,Henry
2020-04-15,0.58,0.0,2.7600000000000002,Illinois,Henry
2020-04-16,0.53,0.0,2.84,Illinois,Henry
2020-04-17,0.47000000000000003,0.0,2.94,Illinois,Henry
2020-04-18,1.0,0.0,3.35,Illinois,Henry
2020-04-19,1.0,0.0,3.35,Illinois,Henry
2020-04-20,1.0,0.0,3.35,Illinois,Henry
2020-04-21,1.0,0.0,3.35,Illinois,Henry
2020-04-12,2.0,0.34,6.43,Illinois,Iroquois
2020-04-13,1.8800000000000001,0.38,5.01,Illinois,Iroquois
2020-04-14,1.8,0.38,4.45,Illinois,Iroquois
2020-04-15,1.74,0.4,4.13,Illinois,Iroquois
2020-04-16,1.69,0.37,3.85,Illinois,Iroquois
2020-04-17,1.6400000000000001,0.4,3.7,Illinois,Iroquois
2020-04-18,1.61,0.41000000000000003,3.56,Illinois,Iroquois
2020-04-19,1.0,0.0,3.35,Illinois,Iroquois
2020-04-20,1.0,0.0,3.35,Illinois,Iroquois
2020-04-21,1.0,0.0,3.35,Illinois,Iroquois
2020-03-28,2.0,0.34,6.43,Illinois,Jackson
2020-03-29,1.8800000000000001,0.38,5.01,Illinois,Jackson
2020-03-30,1.8,0.38,4.45,Illinois,Jackson
2020-03-31,1.74,0.4,4.13,Illinois,Jackson
2020-04-01,1.69,0.37,3.85,Illinois,Jackson
2020-04-02,1.6400000000000001,0.4,3.7,Illinois,Jackson
2020-04-03,1.83,0.46,3.79,Illinois,Jackson
2020-04-04,1.47,0.0,3.49,Illinois,Jackson
2020-04-05,1.8,0.01,3.61,Illinois,Jackson
2020-04-06,1.67,0.01,3.35,Illinois,Jackson
2020-04-07,1.57,0.01,3.15,Illinois,Jackson
2020-04-08,1.5,0.01,2.99,Illinois,Jackson
2020-04-09,1.44,0.01,2.86,Illinois,Jackson
2020-04-10,1.21,0.01,2.61,Illinois,Jackson
2020-04-11,1.0,0.0,2.42,Illinois,Jackson
2020-04-12,0.79,0.0,2.2800000000000002,Illinois,Jackson
2020-04-13,0.78,0.0,2.31,Illinois,Jackson
2020-04-14,0.77,0.0,2.35,Illinois,Jackson
2020-04-15,0.76,0.0,2.38,Illinois,Jackson
2020-04-16,0.47000000000000003,0.0,2.27,Illinois,Jackson
